Jugador_FutFantasy,Jugador_Fantasy,ID_Partido,Temporada,Jornada,Equipo,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
Oyarzabal,Oyarzabal,20445,2025/26,38,Real Sociedad,Delantero,25.0,29,ES,70%,Sano,33,15,4,0,3,0,1.3,225,6.8,8,2,9
P. Gueye,Gueye,20452,2025/26,38,Villarreal,Mediocampista,15.0,27,SN,80%,Sano,29,4,2,0,8,0,0.7,157,5.4,1,2,0
Pablo García,Pablo García,20449,2025/26,38,Betis,Delantero,4.0,19,ES,0%,Sano,15,0,0,0,1,0,-1,33,2.2,0,0,0
Pablo Martínez,P. Martínez,20449,2025/26,38,Levante,Mediocampista,13.0,28,ES,90%,Sano,26,1,4,0,3,0,1.5,132,5.1,5,5,13
Pablo Torre,Pablo Torre,20448,2025/26,38,Mallorca,Mediocampista,9.0,23,ES,60%,Sano,34,3,4,0,4,0,1.4,131,3.9,2,4,5
Pacheco,Pacheco,20444,2025/26,38,Alavés,Defensa,8.0,25,ES,0%,Lesionado/Duda,22,0,0,0,6,1,-1,71,3.2,0,0,0
Padilla,Padilla,20450,2025/26,38,Athletic,Portero,2.0,22,MX,10%,Sano,0,0,0,0,0,1,-1,-3,0,0,0,0
Pampín,Pampin,20449,2025/26,38,Levante,Mediocampista,5.0,26,ES,40%,Sano,8,0,0,0,3,0,1,22,2.8,0,0,0
Parada,V. Parada,20444,2025/26,38,Alavés,Defensa,8.0,24,ES,70%,Sano,29,0,3,0,9,1,1.4,82,2.8,8,6,5
Paredes,Paredes,20450,2025/26,38,Athletic,Defensa,13.0,26,ES,20%,Sano,18,2,0,0,4,0,-1,92,5.1,0,0,0
Parejo,Parejo,20452,2025/26,38,Villarreal,Mediocampista,8.0,37,ES,90%,Sano,31,0,0,0,3,0,1.2,85,2.7,2,3,2
Pathé Ciss,Pathé I. Ciss,20444,2025/26,38,Rayo,Mediocampista,9.0,32,SN,50%,Sano,28,2,0,0,8,2,1.3,129,4.6,6,4,7
Pau López,Pau López,20449,2025/26,38,Betis,Portero,9.0,31,ES,20%,Sano,9,0,0,1,1,0,-1,61,6.8,0,0,0
Pau Navarro,Pau Navarro,20452,2025/26,38,Villarreal,Defensa,9.0,21,ES,80%,Sano,22,0,0,0,4,0,1,84,3.8,0,2,0
Pedraza,A. Pedraza,20452,2025/26,38,Villarreal,Defensa,9.0,30,ES,70%,Sano,26,1,3,0,8,0,1,100,3.8,0,0,0
Pedri,Pedri,20451,2025/26,38,Barcelona,Mediocampista,30.0,23,ES,50%,Sano,29,2,9,0,2,1,1.8,217,7.5,11,3,7
Pedro Díaz,Pedro Díaz,20444,2025/26,38,Rayo,Mediocampista,8.0,27,ES,70%,Sano,33,0,1,0,3,0,1.2,94,2.8,2,5,1
Pedrosa,Pedrosa,20447,2025/26,38,Elche,Defensa,7.0,28,ES,10%,Sano,25,1,1,0,4,0,1.1,58,2.2,2,2,0
Pep Chavarría,Chavarría,20444,2025/26,38,Rayo,Defensa,9.0,28,ES,30%,Sano,33,1,2,0,6,1,1,152,4.6,10,3,3
Pepelu,Pepelu,20451,2025/26,38,Valencia,Mediocampista,9.0,27,ES,50%,Sano,30,2,0,0,4,0,1,131,4.4,2,5,3
Peque,Peque,20443,2025/26,38,Sevilla,Delantero,7.0,23,ES,30%,Sano,25,2,1,0,8,0,-1,69,2.8,0,0,0
Pere Milla,Pere Milla,20445,2025/26,38,Espanyol,Delantero,9.0,33,ES,70%,Sano,32,7,0,0,6,1,1.6,135,4.2,5,8,0
Peña,Iñaki Peña,20447,2025/26,38,Elche,Portero,22.0,27,ES,30%,Sano,16,0,0,0,0,0,-1,102,6.4,0,0,0
Pickel,Pickel,20445,2025/26,38,Espanyol,Mediocampista,5.0,29,CD,50%,Sano,24,1,0,0,4,2,1,47,2,2,1,-1
Prados,Prados,20450,2025/26,38,Athletic,Mediocampista,4.0,25,ES,0%,Lesionado/Duda,2,0,0,0,1,0,-1,6,3,0,0,0
Primo,A. Primo,20449,2025/26,38,Levante,Portero,2.0,21,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
Protesoni,Protesoni,20444,2025/26,38,Alavés,Mediocampista,4.0,28,UY,30%,Sano,12,0,0,0,2,1,1,26,2.2,2,2,2
Puado,Puado,20445,2025/26,38,Espanyol,Mediocampista,7.0,27,ES,0%,Lesionado/Duda,10,2,0,0,2,0,-1,42,4.2,0,0,0
Pubill,Marc Pubill,20452,2025/26,38,Atlético,Defensa,17.0,22,ES,90%,Sano,18,0,1,0,2,0,1.9,103,5.7,7,5,4
Pépé,Pepe,20452,2025/26,38,Villarreal,Delantero,25.0,30,CI,80%,Sano,35,8,6,0,4,0,1,236,6.7,0,4,2
Pétrot,Léo Pétrot,20447,2025/26,38,Elche,Defensa,7.0,29,FR,20%,Sano,31,0,0,0,2,1,0,66,2.1,0,-2,0
R. de Galarreta,De Galarreta,20450,2025/26,38,Athletic,Mediocampista,9.0,32,ES,70%,Sano,33,1,2,0,9,0,1.8,153,4.6,7,9,0
Raba,Raba,20451,2025/26,38,Valencia,Delantero,4.0,30,ES,10%,Sano,13,0,1,0,0,0,-1,33,2.5,0,0,0
Radu,Ionut Radu,20443,2025/26,38,Celta,Portero,23.0,28,RO,95%,Sano,37,0,0,2,2,0,1.9,241,6.5,12,2,11
Rafa Marín,Rafa Marín,20452,2025/26,38,Villarreal,Defensa,15.0,24,ES,10%,Sano,22,1,0,0,1,0,1.2,117,5.3,1,0,6
Rafa Mir,Rafa Mir,20447,2025/26,38,Elche,Delantero,9.0,28,ES,40%,Sano,27,8,0,0,4,0,-1,121,4.5,0,0,0
Raghouber,Raghouber,20449,2025/26,38,Levante,Mediocampista,6.0,22,FR,20%,Sano,15,0,0,0,1,0,1,44,2.9,2,1,0
Ramazani,Ramazani,20451,2025/26,38,Valencia,Delantero,9.0,25,BE,40%,Sano,26,6,1,0,4,0,1,111,4.3,4,2,2
Raphinha,Raphinha,20451,2025/26,38,Barcelona,Delantero,35.0,29,BR,70%,Sano,22,13,3,0,5,0,2.2,179,8.1,16,0,1
Rashford,Rashford,20451,2025/26,38,Barcelona,Delantero,19.0,28,EN,50%,Sano,31,8,7,0,3,0,1.7,183,5.9,0,3,10
Ratiu,Ratiu,20444,2025/26,38,Rayo,Defensa,18.0,27,RO,30%,Sano,34,0,4,0,9,0,1.7,199,5.9,13,2,3
Raul Moro,Raúl Moro,20446,2025/26,38,Osasuna,Delantero,6.0,23,ES,0%,Lesionado/Duda,13,0,2,0,0,0,0.8,50,3.8,0,1,3
Raíllo,Raíllo,20448,2025/26,38,Mallorca,Defensa,9.0,34,ES,10%,Sano,23,0,1,0,4,0,-1,88,3.8,0,0,0
Raúl F.,Raúl Fernández,20444,2025/26,38,Alavés,Portero,2.0,38,ES,30%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Raúl García,Raúl,20446,2025/26,38,Osasuna,Delantero,7.0,25,ES,15%,Sano,35,7,1,0,2,1,1,115,3.3,2,10,1
Rebbach,A. Rebbach,20444,2025/26,38,Alavés,Delantero,9.0,27,DZ,60%,Sano,29,1,4,0,7,0,1.9,109,3.8,9,6,2
Redondo,Redondo,20447,2025/26,38,Elche,Mediocampista,3.0,23,AR,0%,Sano,11,0,0,0,0,1,-1,18,1.6,0,0,0
Rego,Rego,20450,2025/26,38,Athletic,Defensa,7.0,22,ES,50%,Sano,28,1,1,0,6,0,1,67,2.4,3,0,3
Reina,A. Reina,20448,2025/26,38,Real Oviedo,Mediocampista,9.0,28,ES,70%,Sano,36,4,1,0,6,1,1.5,155,4.3,5,4,5
Remiro,Remiro,20445,2025/26,38,Real Sociedad,Portero,13.0,31,ES,70%,Sano,37,0,0,0,1,0,1.8,188,5.1,-1,9,6
Riedel,Riedel,20445,2025/26,38,Espanyol,Defensa,9.0,22,DE,50%,Sano,20,0,1,0,5,0,1,76,3.8,7,9,0
Rincón,H. Rincón,20447,2025/26,38,Girona,Defensa,8.0,23,ES,30%,Sano,32,1,1,0,4,0,1,84,2.6,0,0,0
Rioja,Rioja,20451,2025/26,38,Valencia,Mediocampista,12.0,32,ES,80%,Sano,36,2,6,0,1,0,1.1,180,5,0,2,12
Riquelme,Riquelme,20449,2025/26,38,Betis,Mediocampista,6.0,26,ES,30%,Sano,25,1,1,0,2,0,1,66,2.6,2,2,0
Ristic,Ristic,20443,2025/26,38,Celta,Defensa,5.0,30,RS,0%,Sano,5,0,0,0,0,0,-1,15,3,0,0,2
Rivero,C. Rivero,20451,2025/26,38,Valencia,Portero,2.0,28,ES,0%,Sano,0,0,0,0,0,1,-1,-3,0,0,0,0
Roberto,Roberto,20445,2025/26,38,Espanyol,Delantero,9.0,23,ES,50%,Sano,37,6,3,0,3,0,1.3,142,3.8,1,3,6
Roca,A. Roca,20445,2025/26,38,Espanyol,Mediocampista,4.0,23,ES,40%,Sano,12,0,0,0,2,0,1.2,21,1.8,0,6,0
Roca,Joel Roca,20447,2025/26,38,Girona,Delantero,8.0,20,ES,70%,Sano,31,3,1,0,4,1,1.5,100,3.2,4,2,6
Rodrygo,Rodrygo,20450,2025/26,38,Real Madrid,Delantero,7.0,25,BR,0%,Lesionado/Duda,19,1,3,0,3,0,-1,92,4.8,0,0,0
Rodríguez,Rodríguez,20449,2025/26,38,Betis,Defensa,9.0,33,CH,70%,Sano,22,0,1,0,0,0,1,88,4,0,0,7
Romero,C. Romero,20445,2025/26,38,Espanyol,Defensa,15.0,24,ES,70%,Sano,35,6,3,0,4,0,2.1,187,5.3,16,13,7
Romero,Zaid Romero,20446,2025/26,38,Getafe,Defensa,29.0,26,AR,90%,Sano,14,1,0,0,5,1,1.9,109,7.8,8,14,10
Romero,Isaac,20443,2025/26,38,Sevilla,Delantero,8.0,26,ES,50%,Sano,28,4,0,0,4,1,0.9,83,3,3,0,1
Román,M. Román,20443,2025/26,38,Celta,Mediocampista,10.0,23,ES,0%,Lesionado/Duda,19,1,0,0,3,0,-1,92,4.8,0,0,0
Rosier,V. Rosier,20446,2025/26,38,Osasuna,Defensa,9.0,29,FR,80%,Sano,30,1,1,0,6,1,1.3,132,4.4,1,6,2
Rubén G.,Rubén García,20446,2025/26,38,Osasuna,Mediocampista,13.0,32,ES,80%,Sano,34,2,5,0,6,0,1.4,173,5.1,7,4,2
Rubén Sánchez,Rubén S.,20445,2025/26,38,Espanyol,Mediocampista,6.0,25,ES,50%,Sano,20,0,1,0,2,0,1.5,62,3.1,1,4,4
Rubén,Rubén Blanco,20447,2025/26,38,Girona,Portero,2.0,30,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Rueda,Javi Rueda,20443,2025/26,38,Celta,Defensa,9.0,24,ES,60%,Sano,25,2,6,0,6,0,1.2,124,5,0,7,0
Ruggeri,Ruggeri,20452,2025/26,38,Atlético,Defensa,13.0,23,IT,80%,Sano,25,0,3,0,4,0,1,127,5.1,8,5,3
Ruibal,Aitor Ruibal,20449,2025/26,38,Betis,Delantero,10.0,30,ES,0%,Lesionado/Duda,27,4,2,0,6,1,1,128,4.7,0,0,1
Ryan,Ryan,20449,2025/26,38,Levante,Portero,22.0,34,AU,95%,Sano,35,0,0,1,4,0,2.3,223,6.4,11,4,2
Rüdiger,Rüdiger,20450,2025/26,38,Real Madrid,Defensa,14.0,33,DE,80%,Sano,18,1,0,0,0,0,1.1,93,5.2,7,0,0
S. Amrabat,Amrabat,20449,2025/26,38,Betis,Mediocampista,9.0,29,MA,0%,Lesionado/Duda,17,0,0,0,4,0,1.3,65,3.8,3,4,0
S. Cardona,Cardona,20452,2025/26,38,Villarreal,Defensa,9.0,26,ES,30%,Sano,30,1,4,0,4,0,1.2,121,4,1,0,4
Sadiq,Sadiq,20451,2025/26,38,Valencia,Delantero,8.0,29,NG,40%,Sano,19,4,2,0,3,0,1.4,92,3.8,1,2,7
Salas,Jan Salas,20448,2025/26,38,Mallorca,Mediocampista,3.0,20,ES,0%,Lesionado/Duda,2,0,0,0,0,0,-1,4,2,0,0,0
Salinas,Salias,20445,2025/26,38,Espanyol,Defensa,3.0,25,ES,30%,Sano,11,0,0,0,2,0,0.5,6,0.5,0,0,-1
Samú,Samu Costa,20448,2025/26,38,Mallorca,Mediocampista,11.0,25,PT,95%,Sano,33,7,2,0,10,0,2,158,4.8,1,0,3
Sancet,O. Sancet,20450,2025/26,38,Athletic,Mediocampista,9.0,26,ES,10%,Lesionado/Duda,28,4,0,0,4,1,1,107,3.8,0,0,5
Sancris,Álex Sancris,20446,2025/26,38,Getafe,Delantero,5.0,29,ES,10%,Sano,18,0,1,0,4,1,1,40,2.2,0,0,1
Sangaré,B. Sangare,20447,2025/26,38,Elche,Defensa,5.0,18,ES,30%,Sano,11,0,0,0,2,0,1.1,18,1.6,1,-1,2
Sannadi,Maroan,20450,2025/26,38,Athletic,Delantero,4.0,25,MA,0%,Sano,10,1,0,0,1,0,1,20,2,2,0,0
Santamaria,Santamaría,20451,2025/26,38,Valencia,Mediocampista,6.0,31,FR,15%,Sano,19,1,1,0,2,0,-1,58,3.1,0,0,0
Santiago,Y. Santiago,20447,2025/26,38,Elche,Mediocampista,4.0,23,ES,0%,Lesionado/Duda,9,0,0,0,1,1,-1,20,2.2,0,0,0
Saravia,Saravia,20451,2025/26,38,Valencia,Defensa,5.0,32,AR,0%,Lesionado/Duda,5,0,0,0,2,0,0.4,12,2.4,0,-2,9
Satriano,Satriano,20446,2025/26,38,Getafe,Delantero,22.0,25,UY,0%,Sano,18,6,1,0,5,0,1.6,107,5.9,2,14,5
Sergio Gómez,Sergio Gómez,20445,2025/26,38,Real Sociedad,Defensa,11.0,25,ES,70%,Sano,34,0,5,0,4,1,1.2,165,4.9,2,8,9
Serrano,Nico Serrano,20450,2025/26,38,Athletic,Delantero,5.0,23,ES,30%,Sano,16,1,0,0,0,0,0.9,45,2.8,4,2,0
Sibo,Sibo,20448,2025/26,38,Real Oviedo,Mediocampista,8.0,27,GH,50%,Sano,26,0,0,0,3,1,0.5,75,2.9,0,0,0
Sivera,Sivera,20444,2025/26,38,Alavés,Portero,9.0,29,ES,70%,Sano,37,0,0,0,3,0,1.3,165,4.5,9,8,6
Soria,David Soria,20446,2025/26,38,Getafe,Portero,22.0,33,ES,95%,Sano,37,0,0,2,2,0,1.3,237,6.4,3,2,11
Sotelo,Hugo Sotelo,20443,2025/26,38,Celta,Mediocampista,9.0,22,ES,30%,Sano,20,0,2,0,3,0,1,84,4.2,0,1,0
Sow,Sow,20443,2025/26,38,Sevilla,Mediocampista,9.0,29,CH,50%,Sano,32,5,4,0,6,0,1.5,142,4.4,5,7,5
Starfelt,Starfelt,20443,2025/26,38,Celta,Defensa,16.0,30,SE,0%,Lesionado/Duda,19,0,0,0,3,1,-1,106,5.6,0,0,0
Stuani,Stuani,20447,2025/26,38,Girona,Delantero,5.0,39,UY,50%,Sano,20,5,0,0,4,0,1.8,57,2.9,2,7,5
Suazo,Suazo,20443,2025/26,38,Sevilla,Defensa,8.0,28,CL,70%,Sano,28,0,1,0,7,0,1.2,91,3.3,3,-1,4
Sucic,Sucic,20445,2025/26,38,Real Sociedad,Mediocampista,7.0,23,HR,50%,Sano,21,3,1,0,1,0,1.2,78,3.7,0,2,2
Swedberg,Williot,20443,2025/26,38,Celta,Mediocampista,9.0,22,SE,50%,Sano,28,5,5,0,2,0,1.1,129,4.6,10,2,10
Szczesny,Szczesny,20451,2025/26,38,Barcelona,Portero,8.0,36,PL,50%,Sano,7,0,0,1,0,0,1.5,39,5.6,0,7,0
Sörloth,Sørloth,20452,2025/26,38,Atlético,Delantero,9.0,30,NO,40%,Sano,34,13,0,0,4,1,1,156,4.6,3,8,3
Tchouaméni,Tchouaméni,20450,2025/26,38,Real Madrid,Mediocampista,16.0,26,FR,50%,Lesionado/Duda,33,1,0,0,8,0,1,181,5.5,7,8,4
Tenaglia,Tenaglia,20444,2025/26,38,Alavés,Defensa,12.0,30,AR,70%,Sano,35,2,0,0,2,0,1.9,172,4.9,8,11,5
Tenas,Arnau Tenas,20452,2025/26,38,Villarreal,Portero,8.0,24,ES,60%,Sano,9,0,0,0,0,0,0.9,44,4.9,4,4,11
Ter Stegen,Ter Stegen,20447,2025/26,38,Girona,Portero,7.0,34,DE,0%,Lesionado/Duda,2,0,0,0,0,0,-1,12,6,0,0,0
Terrats,R. Terrats,20445,2025/26,38,Espanyol,Mediocampista,7.0,25,ES,50%,Sano,28,1,2,0,0,0,1.1,87,3.1,0,8,4
Tete Morente,T. Morente,20447,2025/26,38,Elche,Delantero,8.0,29,ES,60%,Sano,12,1,1,0,1,0,1.2,53,4.4,5,4,2
Thiago,Thiago Pitarch,20450,2025/26,38,Real Madrid,Mediocampista,6.0,18,ES,50%,Sano,9,0,0,0,1,0,1.6,29,3.2,7,0,2
Thiago,Thiago Fernánd...,20448,2025/26,38,Real Oviedo,Mediocampista,7.0,22,AR,50%,Sano,16,0,4,0,4,0,0.8,64,4,1,3,4
Thierry,Thierry Correia,20451,2025/26,38,Valencia,Defensa,8.0,27,PT,50%,Sano,23,0,2,0,4,0,1,60,2.6,8,0,0
Thomas,Thomas Partey,20452,2025/26,38,Villarreal,Mediocampista,7.0,32,GH,30%,Sano,25,0,0,0,1,0,0.8,68,2.7,3,2,7
Toljan,Jeremy Toljan,20449,2025/26,38,Levante,Defensa,8.0,31,DE,50%,Lesionado/Duda,36,1,4,0,7,0,0.9,119,3.3,1,6,-1
Toni Martinez,T. Martinez,20444,2025/26,38,Alavés,Delantero,18.0,28,ES,70%,Sano,36,13,3,0,2,0,1.7,209,5.8,10,2,10
Torró,Torró,20446,2025/26,38,Osasuna,Mediocampista,8.0,31,ES,80%,Sano,33,0,1,0,6,0,1.2,98,3,2,2,1
Trejo,Trejo,20444,2025/26,38,Rayo,Mediocampista,4.0,38,AR,30%,Sano,7,0,1,0,2,0,3,21,3,12,0,0
Tsygankov,Tsygankov,20447,2025/26,38,Girona,Delantero,19.0,28,UA,90%,Sano,31,6,5,0,3,0,1.3,185,6,7,5,9
Tunde,K. Tunde,20449,2025/26,38,Levante,Mediocampista,7.0,20,ES,50%,Sano,20,0,1,0,3,0,0.8,51,2.6,2,2,1
Turrientes,Turrientes,20445,2025/26,38,Real Sociedad,Mediocampista,8.0,24,ES,60%,Sano,26,0,3,0,7,0,1,89,3.4,0,0,0
Tárrega,Tárrega,20451,2025/26,38,Valencia,Defensa,9.0,24,ES,80%,Sano,31,0,0,0,7,0,1,125,4,-2,4,10
Ugrinic,Ugrinic,20451,2025/26,38,Valencia,Mediocampista,9.0,27,CH,70%,Sano,26,0,3,0,3,0,1,109,4.2,4,5,3
Unai Gómez,Unai G.,20450,2025/26,38,Athletic,Mediocampista,6.0,22,ES,50%,Sano,25,1,1,0,1,0,1.6,48,1.9,3,3,2
Unai López,Unai Lopez,20444,2025/26,38,Rayo,Mediocampista,11.0,30,ES,0%,Sano,28,0,4,0,7,1,1.3,135,4.8,7,2,12
Unai Simón,Unai Simón,20450,2025/26,38,Athletic,Portero,17.0,28,ES,90%,Sano,37,0,0,2,1,0,1.2,211,5.7,5,3,8
Urko,Urko,20445,2025/26,38,Espanyol,Mediocampista,8.0,25,ES,80%,Sano,34,0,1,0,7,0,1.9,111,3.2,4,9,1
Valentín Gómez,Valentín Gómez,20449,2025/26,38,Betis,Defensa,9.0,22,AR,50%,Sano,27,1,0,0,5,0,1.2,97,3.6,1,7,1
Valentín,Óscar Valentín,20444,2025/26,38,Rayo,Mediocampista,9.0,31,ES,40%,Sano,32,1,0,0,3,1,1.7,129,4,9,4,3
Valera,German V.,20447,2025/26,38,Elche,Mediocampista,18.0,24,ES,90%,Sano,35,4,5,0,4,1,1.6,204,5.8,5,6,7
Valjent,Valjent,20448,2025/26,38,Mallorca,Defensa,9.0,30,SK,70%,Sano,36,0,0,0,6,0,1,145,4,5,4,7
Valles,Á. Valles,20449,2025/26,38,Betis,Portero,24.0,28,ES,40%,Sano,28,0,0,1,1,0,1.1,185,6.6,5,3,6
Valverde,Valverde,20450,2025/26,38,Real Madrid,Mediocampista,31.0,27,UY,50%,Sano,32,5,8,0,3,1,-1,245,7.7,0,0,0
Van de Beek,Van De Beek,20447,2025/26,38,Girona,Mediocampista,3.0,29,NL,0%,Sano,2,0,0,0,0,0,-1,4,2,0,0,0
Vanat,Vanat,20447,2025/26,38,Girona,Delantero,11.0,24,UA,0%,Lesionado/Duda,27,9,1,0,4,0,-1,130,4.8,0,0,0
Vargas,Obed Vargas,20452,2025/26,38,Atlético,Mediocampista,6.0,20,MX,70%,Sano,11,0,1,0,2,0,1.2,39,3.5,5,5,2
Vargas,Vargas,20443,2025/26,38,Sevilla,Delantero,16.0,27,CH,70%,Sano,23,3,6,0,2,0,0.7,128,5.6,3,7,4
Vecino,Vecino,20443,2025/26,38,Celta,Mediocampista,3.0,34,UY,40%,Sano,5,0,0,0,0,0,-1,9,1.8,2,0,0
Veiga,Renato Veiga,20452,2025/26,38,Villarreal,Defensa,9.0,22,PT,90%,Sano,32,0,0,0,5,1,1.2,119,3.7,0,2,6
Vencedor,Vencedor,20449,2025/26,38,Levante,Mediocampista,6.0,25,ES,0%,Sano,16,0,0,0,3,1,-1,38,2.4,0,0,0
Vertrouwd,J. Vertrouwd,20444,2025/26,38,Rayo,Defensa,5.0,21,NL,50%,Sano,9,0,0,0,0,0,-1,24,2.7,0,0,0
Vesga,Vesga,20450,2025/26,38,Athletic,Mediocampista,4.0,33,ES,30%,Sano,22,0,0,0,0,0,1,44,2,0,0,2
Villar,G. Villar,20447,2025/26,38,Elche,Mediocampista,6.0,28,ES,70%,Sano,11,1,0,0,3,0,1.3,39,3.5,5,4,4
Vinicius,Vini Jr.,20450,2025/26,38,Real Madrid,Delantero,32.0,25,BR,30%,Sano,36,16,5,0,8,0,1.1,279,7.8,11,4,1
Virgili,Jan Virgili,20448,2025/26,38,Mallorca,Delantero,10.0,19,ES,50%,Sano,30,2,4,0,0,1,1.1,135,4.5,0,2,3
Vitor Reis,Vitor Reis,20447,2025/26,38,Girona,Defensa,12.0,20,BR,95%,Sano,35,1,1,0,7,1,1.6,173,4.9,6,4,9
Vivian,Vivian,20450,2025/26,38,Athletic,Defensa,9.0,26,ES,30%,Lesionado/Duda,30,1,0,0,8,1,0.8,124,4.1,0,4,2
Viñas,F. Viñas,20448,2025/26,38,Real Oviedo,Delantero,13.0,27,UY,0%,Sano,33,9,1,0,7,3,1.1,167,5.1,2,5,4
Vlachodimos,Vlachodimos,20443,2025/26,38,Sevilla,Portero,10.0,32,GR,70%,Sano,33,0,0,1,2,0,1.1,155,4.7,2,4,8
Víctor García,Víctor G.,20449,2025/26,38,Levante,Defensa,8.0,28,ES,0%,Lesionado/Duda,21,2,1,0,1,0,2.1,80,3.8,0,4,15
Víctor Muñoz,Víctor Muñoz,20446,2025/26,38,Osasuna,Delantero,16.0,22,ES,50%,Lesionado/Duda,34,6,2,0,3,0,2,188,5.5,9,0,0
Wesley,Wesley,20445,2025/26,38,Real Sociedad,Mediocampista,3.0,21,BR,30%,Sano,5,0,0,0,0,0,-1,7,1.4,0,0,0
Witsel,Witsel,20447,2025/26,38,Girona,Mediocampista,10.0,37,BE,80%,Sano,31,1,2,0,3,1,1.5,146,4.7,3,2,4
Yamal,Lamine Yamal,20451,2025/26,38,Barcelona,Delantero,61.0,18,ES,0%,Lesionado/Duda,28,16,11,0,1,0,-1,330,11.8,0,0,0
Yeray,Yeray,20450,2025/26,38,Athletic,Defensa,6.0,31,ES,70%,Sano,6,0,0,0,0,0,1.2,28,4.7,5,0,5
Youssef,Youssef,20444,2025/26,38,Alavés,Defensa,8.0,20,MA,40%,Sano,25,0,1,0,7,0,1,72,2.9,2,0,4
Yuri,Yuri,20450,2025/26,38,Athletic,Defensa,13.0,36,ES,0%,Sano,32,0,6,0,5,0,1.6,163,5.1,11,0,4
Zakharyan,Zakharyan,20445,2025/26,38,Real Sociedad,Mediocampista,4.0,22,RU,30%,Sano,17,0,0,0,2,0,1,29,1.7,1,0,0
Zubeldia,Zubeldia,20445,2025/26,38,Real Sociedad,Defensa,8.0,29,ES,30%,Sano,24,0,1,0,9,0,1,85,3.5,0,1,0
Á. Núñez,Álvaro Nuñez,20443,2025/26,38,Celta,Defensa,12.0,25,ES,30%,Sano,6,0,0,0,0,0,1,125,5,0,0,7
Álex Moreno,Alex Moreno,20447,2025/26,38,Girona,Defensa,9.0,32,ES,90%,Sano,30,0,3,0,5,0,1.3,116,3.9,5,4,9
Álvaro García,Álvaro García,20444,2025/26,38,Rayo,Mediocampista,13.0,33,ES,20%,Lesionado/Duda,31,4,5,0,3,0,-1,157,5.1,0,0,0
Ángel Pérez,Ángel Pérez,20444,2025/26,38,Alavés,Delantero,9.0,23,ES,70%,Sano,15,1,3,0,3,0,1.9,77,5.1,7,5,8
Óskarsson,Oskarsson,20445,2025/26,38,Real Sociedad,Delantero,7.0,21,IS,50%,Sano,19,8,0,0,5,0,1.8,75,3.9,7,0,6
