Temporada,Jornada,Equipo_Nombre,Jugador_stats,Jugador_SofaScore,Stats_Reales,Puntos_Teoricos,Discrepancia
T25-26,J1,Athletic Club,Iñigo Ruiz de Galarreta,Iñigo Ruiz de Galarreta,1,4,-3
T25-26,J1,Celta Vigo,Iago Aspas,Iago Aspas,2,5,-3
T25-26,J1,Celta Vigo,Ilaix Moriba,Ilaix Moriba,0,3,-3
T23-24,J16,Osasuna,Aimar Oroz,Aimar Oroz,2,5,-3
T23-24,J16,Osasuna,Jesús Areso,Jesús Areso,0,3,-3
T23-24,J16,Granada,Ricard Sánchez,Ricard Sánchez,2,5,-3
T23-24,J16,Almería,Léo Baptistão,Léo Baptistão,6,9,-3
T23-24,J16,Almería,Dion Lopy,Dion Lopy,2,5,-3
T25-26,J2,Real Betis,Pablo Fornals,Pablo Fornals,4,7,-3
T25-26,J1,Osasuna,Flavien Boyomo,Flavien Boyomo,4,7,-3
T25-26,J1,Osasuna,Juan Cruz,Juan Cruz,1,4,-3
T25-26,J1,Real Betis,Natan,Natan,4,7,-3
T25-26,J1,Real Betis,Ricardo Rodríguez,Ricardo Rodríguez,4,7,-3
T25-26,J1,Real Betis,Marc Bartra,Marc Bartra,5,8,-3
T25-26,J1,Elche,Léo Pétrot,Léo Pétrot,2,5,-3
T25-26,J1,Elche,Alvaro Núñez,Alvaro Núñez,4,7,-3
T25-26,J1,Elche,David Affengruber,David Affengruber,5,8,-3
T25-26,J1,Elche,Pedro Bigas,Pedro Bigas,2,5,-3
T25-26,J1,Atlético Madrid,Alejandro Baena,Alejandro Baena,5,8,-3
T25-26,J1,Espanyol,Carlos Romero,Carlos Romero,3,6,-3
T24-25,J24,Athletic Club,Mikel Jauregizar,Mikel Jauregizar,3,6,-3
T24-25,J24,Espanyol,Alex Král,Alex Král,1,4,-3
T24-25,J24,Espanyol,Carlos Romero,Carlos Romero,3,6,-3
T24-25,J24,Espanyol,Joan García,Joan García,6,9,-3
T24-25,J24,Valencia,César Tárrega,César Tárrega,4,7,-3
T24-25,J24,Valencia,Dimitri Foulquier,Dimitri Foulquier,2,5,-3
T24-25,J24,Villarreal,Pau Navarro,Pau Navarro,3,6,-3
T24-25,J24,Villarreal,Juan Foyth,Juan Foyth,1,4,-3
T24-25,J24,Celta Vigo,Hugo Sotelo,Hugo Sotelo,2,5,-3
T24-25,J24,Celta Vigo,Javi Rodríguez,Javi Rodríguez,1,4,-3
T24-25,J24,Celta Vigo,Carl Starfelt,Carl Starfelt,3,6,-3
T23-24,J16,Athletic Club,Aitor Paredes,Aitor Paredes,2,5,-3
T23-24,J16,Athletic Club,Daniel Vivian,Daniel Vivian,2,5,-3
T23-24,J16,Athletic Club,Óscar de Marcos,Óscar de Marcos,2,5,-3
T23-24,J16,Granada,Myrto Uzuni,Myrto Uzuni,2,5,-3
T23-24,J16,Granada,Raúl Torrente,Raúl Torrente,4,7,-3
T23-24,J16,Granada,Carlos Neva,Carlos Neva,4,7,-3
T25-26,J2,Atlético Madrid,Robin Le Normand,Robin Le Normand,4,7,-3
T25-26,J2,Atlético Madrid,Dávid Hancko,Dávid Hancko,6,9,-3
T25-26,J2,Celta Vigo,Hugo Sotelo,Hugo Sotelo,8,11,-3
T25-26,J2,Mallorca,Sergi Darder,Sergi Darder,4,7,-3
T25-26,J2,Mallorca,Omar Mascarell,Omar Mascarell,2,5,-3
T25-26,J2,Mallorca,Martin Valjent,Martin Valjent,3,6,-3
T25-26,J2,Mallorca,Antonio Raíllo,Antonio Raíllo,4,7,-3
T25-26,J2,Deportivo Alavés,Nahuel Tenaglia,Nahuel Tenaglia,3,6,-3
T24-25,J24,Celta Vigo,Sergio Carreira,Sergio Carreira,2,5,-3
T24-25,J24,Atlético Madrid,Pablo Barrios,Pablo Barrios,-2,1,-3
T24-25,J24,Real Madrid,Aurélien Tchouaméni,Aurélien Tchouaméni,4,7,-3
T24-25,J24,Real Madrid,Jude Bellingham,Jude Bellingham,-1,2,-3
T24-25,J24,Real Madrid,Federico Valverde,Federico Valverde,10,13,-3
T24-25,J24,Real Madrid,Raúl Asencio,Raúl Asencio,5,8,-3
T24-25,J24,Osasuna,Aimar Oroz,Aimar Oroz,2,5,-3
T24-25,J24,Espanyol,Jofre Carreras,Jofre Carreras,5,8,-3
T24-25,J24,Osasuna,Alejandro Catena,Alejandro Catena,3,6,-3
T24-25,J24,Deportivo Alavés,Kike García,Kike García,5,8,-3
T24-25,J24,Deportivo Alavés,Antonio Blanco,Antonio Blanco,1,4,-3
T24-25,J24,Leganés,Munir El Haddadi,Munir El Haddadi,2,5,-3
T24-25,J24,Leganés,Seydouba Cisse,Seydouba Cisse,-1,2,-3
T23-24,J26,Getafe,José Ángel Carmona,José Ángel Carmona,0,3,-3
T23-24,J26,Getafe,Borja Mayoral,Borja Mayoral,1,4,-3
T25-26,J2,Levante UD,José Luis Morales,José Luis Morales,4,7,-3
T25-26,J2,Levante UD,Pablo Martínez,Pablo Martínez,4,7,-3
T25-26,J2,Elche,Aleix Febas,Aleix Febas,1,4,-3
T25-26,J2,Elche,Álvaro Rodriguez,Álvaro Rodriguez,3,6,-3
T25-26,J2,Elche,David Affengruber,David Affengruber,5,8,-3
T25-26,J2,Atlético Madrid,Julián Alvarez,Julián Alvarez,1,4,-3
T25-26,J2,Atlético Madrid,Pablo Barrios,Pablo Barrios,2,5,-3
T25-26,J2,Atlético Madrid,Giuliano Simeone,Giuliano Simeone,3,6,-3
T25-26,J2,Atlético Madrid,Marcos Llorente,Marcos Llorente,2,5,-3
T23-24,J26,Villarreal,Eric Bailly,Eric Bailly,4,7,-3
T24-25,J24,Getafe,Ramón Terrats,Ramón Terrats,1,4,-3
T24-25,J24,Getafe,Domingos Duarte,Domingos Duarte,3,6,-3
T24-25,J24,Girona FC,Bryan Gil,Bryan Gil,1,4,-3
T24-25,J24,Girona FC,Oriol Romeu,Oriol Romeu,1,4,-3
T25-26,J2,Barcelona,Ferran Torres,Ferran Torres,6,9,-3
T23-24,J16,Atlético Madrid,Ángel Correa,Ángel Correa,6,9,-3
T23-24,J16,Atlético Madrid,Antoine Griezmann,Antoine Griezmann,7,10,-3
T23-24,J16,Atlético Madrid,Axel Witsel,Axel Witsel,5,8,-3
T23-24,J16,Sevilla,Dodi Lukebakio,Dodi Lukebakio,1,4,-3
T23-24,J16,Sevilla,Youssef En-Nesyri,Youssef En-Nesyri,1,4,-3
T23-24,J16,Sevilla,Boubakary Soumaré,Boubakary Soumaré,5,8,-3
T23-24,J16,Sevilla,Djibril Sow,Djibril Sow,2,5,-3
T23-24,J16,Sevilla,Adrià Pedrosa,Adrià Pedrosa,0,3,-3
T24-25,J24,Osasuna,Lucas Torró,Lucas Torró,1,4,-3
T24-25,J24,Osasuna,Rubén García,Rubén García,4,7,-3
T24-25,J23,Osasuna,Jon Moncayola,Jon Moncayola,3,6,-3
T23-24,J16,Real Sociedad,Arsen Zakharyan,Arsen Zakharyan,8,11,-3
T23-24,J16,Real Sociedad,Martín Zubimendi,Martín Zubimendi,10,13,-3
T23-24,J16,Villarreal,Dani Parejo,Dani Parejo,1,4,-3
T23-24,J16,Real Madrid,Jude Bellingham,Jude Bellingham,8,11,-3
T23-24,J16,Real Madrid,Federico Valverde,Federico Valverde,3,6,-3
T23-24,J16,Real Madrid,Toni Kroos,Toni Kroos,2,5,-3
T23-24,J16,Real Madrid,Ferland Mendy,Ferland Mendy,3,6,-3
T23-24,J16,Real Madrid,Antonio Rüdiger,Antonio Rüdiger,2,5,-3
T25-26,J2,Real Sociedad,Mikel Oyarzabal,Mikel Oyarzabal,5,8,-3
T25-26,J2,Real Sociedad,Pablo Marín,Pablo Marín,1,4,-3
T25-26,J2,Real Sociedad,Ander Barrenetxea,Ander Barrenetxea,7,10,-3
T25-26,J2,Valencia,José Copete,José Copete,5,8,-3
T25-26,J2,Valencia,Dimitri Foulquier,Dimitri Foulquier,1,4,-3
T23-24,J26,Getafe,Luis Milla,Luis Milla,1,4,-3
T23-24,J26,Getafe,Nemanja Maksimović,Nemanja Maksimović,1,4,-3
T23-24,J16,Real Madrid,David Alaba,David Alaba,2,5,-3
T23-24,J16,Real Betis,Willian José,Willian José,5,8,-3
T23-24,J16,Real Betis,Abner Vinícius,Abner Vinícius,2,5,-3
T23-24,J16,Las Palmas,Alberto Moleiro,Alberto Moleiro,6,9,-3
T23-24,J16,Deportivo Alavés,Samu Aghehowa,Samu Aghehowa,0,3,-3
T23-24,J16,Deportivo Alavés,Abderrahman Rebbach,Abderrahman Rebbach,3,6,-3
T23-24,J16,Deportivo Alavés,Andoni Gorosabel,Andoni Gorosabel,3,6,-3
T25-26,J2,Villarreal,Yéremy Pino,Yéremy Pino,5,8,-3
T23-24,J26,Mallorca,Manu Morlanes,Manu Morlanes,4,7,-3
T23-24,J26,Mallorca,José Copete,José Copete,2,5,-3
T23-24,J26,Mallorca,Toni Lato,Toni Lato,2,5,-3
T23-24,J26,Deportivo Alavés,Jon Guridi,Jon Guridi,3,6,-3
T23-24,J26,Deportivo Alavés,Rafa Marín,Rafa Marín,3,6,-3
T23-24,J26,Deportivo Alavés,Javi López,Javi López,3,6,-3
T23-24,J26,Deportivo Alavés,Abdelkabir Abqar,Abdelkabir Abqar,3,6,-3
T24-25,J23,Osasuna,Bryan Zaragoza,Bryan Zaragoza,2,5,-3
T24-25,J23,Osasuna,Jesús Areso,Jesús Areso,1,4,-3
T24-25,J23,Mallorca,Martin Valjent,Martin Valjent,4,7,-3
T24-25,J23,Mallorca,Antonio Raíllo,Antonio Raíllo,4,7,-3
T24-25,J23,Barcelona,Fermín López,Fermín López,3,6,-3
T24-25,J23,Barcelona,Raphinha,Raphinha,7,10,-3
T24-25,J23,Barcelona,Jules Koundé,Jules Koundé,1,4,-3
T24-25,J23,Barcelona,Iñigo Martínez,Iñigo Martínez,7,10,-3
T24-25,J23,Sevilla,Suso,Suso,0,3,-3
T24-25,J23,Sevilla,Ruben Vargas,Ruben Vargas,5,8,-3
T24-25,J23,Sevilla,Dodi Lukebakio,Dodi Lukebakio,1,4,-3
T25-26,J2,Getafe,Davinchi,Davinchi,2,5,-3
T25-26,J2,Getafe,Juan Iglesias,Juan Iglesias,-1,2,-3
T25-26,J2,Getafe,Domingos Duarte,Domingos Duarte,3,6,-3
T25-26,J2,Sevilla,Lucien Agoumé,Lucien Agoumé,1,4,-3
T25-26,J2,Sevilla,Nemanja Gudelj,Nemanja Gudelj,1,4,-3
T25-26,J2,Real Madrid,Federico Valverde,Federico Valverde,6,9,-3
T24-25,J23,Sevilla,Nemanja Gudelj,Nemanja Gudelj,2,5,-3
T24-25,J23,Espanyol,Javi Puado,Javi Puado,8,11,-3
T24-25,J23,Espanyol,Alex Král,Alex Král,2,5,-3
T24-25,J23,Espanyol,Álvaro Aguado,Álvaro Aguado,2,5,-3
T24-25,J23,Real Sociedad,Martín Zubimendi,Martín Zubimendi,1,4,-3
T24-25,J23,Real Sociedad,Jon Aramburu,Jon Aramburu,2,5,-3
T24-25,J23,Real Sociedad,Javi López,Javi López,0,3,-3
T24-25,J23,Real Sociedad,Aritz Elustondo,Aritz Elustondo,3,6,-3
T23-24,J16,Valencia,Cristhian Mosquera,Cristhian Mosquera,4,7,-3
T23-24,J16,Valencia,Thierry Correia,Thierry Correia,2,5,-3
T23-24,J16,Valencia,Dimitri Foulquier,Dimitri Foulquier,0,3,-3
T23-24,J15,Cádiz,Rubén Alcaraz,Rubén Alcaraz,2,5,-3
T23-24,J15,Cádiz,Iván Alejo,Iván Alejo,6,9,-3
T23-24,J15,Cádiz,Víctor Chust,Víctor Chust,-2,1,-3
T23-24,J15,Cádiz,Fali,Fali,3,6,-3
T25-26,J3,Elche,Rodrigo Mendoza,Rodrigo Mendoza,9,12,-3
T24-25,J23,Leganés,Darko Brašanac,Darko Brašanac,1,4,-3
T24-25,J23,Deportivo Alavés,Moussa Diarra,Moussa Diarra,3,6,-3
T24-25,J23,Deportivo Alavés,Manuel Sánchez,Manuel Sánchez,1,4,-3
T25-26,J3,Atlético Madrid,Marcos Llorente,Marcos Llorente,2,5,-3
T25-26,J3,Atlético Madrid,Robin Le Normand,Robin Le Normand,2,5,-3
T25-26,J3,Atlético Madrid,Dávid Hancko,Dávid Hancko,2,5,-3
T25-26,J3,Atlético Madrid,Clément Lenglet,Clément Lenglet,2,5,-3
T25-26,J3,Deportivo Alavés,Facundo Garcés,Facundo Garcés,5,8,-3
T25-26,J3,Deportivo Alavés,Nahuel Tenaglia,Nahuel Tenaglia,5,8,-3
T25-26,J3,Getafe,Luis Milla,Luis Milla,2,5,-3
T25-26,J3,Getafe,Mauro Arambarri,Mauro Arambarri,1,4,-3
T25-26,J3,Valencia,Javier Guerra,Javier Guerra,7,10,-3
T25-26,J3,Levante UD,Roger Brugué,Roger Brugué,1,4,-3
T25-26,J3,Levante UD,Iván Romero,Iván Romero,1,4,-3
T25-26,J3,Levante UD,Oriol Rey,Oriol Rey,2,5,-3
T24-25,J23,Sevilla,Djibril Sow,Djibril Sow,1,4,-3
T24-25,J23,Atlético Madrid,José María Giménez,José María Giménez,4,7,-3
T23-24,J15,Atlético Madrid,Koke,Koke,0,3,-3
T23-24,J15,Villarreal,Alejandro Baena,Alejandro Baena,2,5,-3
T23-24,J15,Villarreal,Jorge Cuenca,Jorge Cuenca,3,6,-3
T23-24,J15,Villarreal,Juan Foyth,Juan Foyth,3,6,-3
T23-24,J15,Villarreal,Raúl Albiol,Raúl Albiol,3,6,-3
T25-26,J3,Real Sociedad,Takefusa Kubo,Takefusa Kubo,3,6,-3
T25-26,J3,Real Sociedad,Ander Barrenetxea,Ander Barrenetxea,4,7,-3
T25-26,J3,Real Sociedad,Aihen Muñoz,Aihen Muñoz,1,4,-3
T25-26,J3,Atlético Madrid,Koke,Koke,0,3,-3
T25-26,J3,Atlético Madrid,Julián Alvarez,Julián Alvarez,1,4,-3
T23-24,J26,Atlético Madrid,Ángel Correa,Ángel Correa,5,8,-3
T23-24,J26,Almería,Anthony Lozano,Anthony Lozano,1,4,-3
T23-24,J26,Almería,Lucas Robertone,Lucas Robertone,2,5,-3
T23-24,J26,Almería,Iddrisu Baba,Iddrisu Baba,2,5,-3
T24-25,J23,Leganés,Juan Cruz,Juan Cruz,3,6,-3
T24-25,J23,Villarreal,Yéremy Pino,Yéremy Pino,3,6,-3
T24-25,J23,Villarreal,Juan Foyth,Juan Foyth,4,7,-3
T24-25,J23,Las Palmas,Oliver McBurnie,Oliver McBurnie,5,8,-3
T24-25,J23,Las Palmas,Andy Pelmard,Andy Pelmard,3,6,-3
T25-26,J3,Celta Vigo,Javier Rueda,Javier Rueda,5,8,-3
T25-26,J3,Celta Vigo,Javi Rodríguez,Javi Rodríguez,1,4,-3
T25-26,J3,Celta Vigo,Carlos Domínguez,Carlos Domínguez,3,6,-3
T25-26,J3,Mallorca,Manu Morlanes,Manu Morlanes,2,5,-3
T25-26,J3,Real Madrid,Dean Huijsen,Dean Huijsen,6,9,-3
T23-24,J15,Celta Vigo,Luca De La Torre,Luca De La Torre,1,4,-3
T23-24,J15,Celta Vigo,Renato Tapia,Renato Tapia,3,6,-3
T23-24,J15,Celta Vigo,Manuel Sánchez,Manuel Sánchez,7,10,-3
T23-24,J26,Cádiz,Juanmi,Juanmi,6,9,-3
T23-24,J26,Cádiz,Robert Navarro,Robert Navarro,0,3,-3
T23-24,J26,Cádiz,Gonzalo Escalante,Gonzalo Escalante,0,3,-3
T24-25,J23,Atlético Madrid,Rodrigo de Paul,Rodrigo de Paul,2,5,-3
T25-26,J3,Osasuna,Alejandro Catena,Alejandro Catena,3,6,-3
T25-26,J3,Espanyol,Edu Expósito,Edu Expósito,4,7,-3
T25-26,J3,Athletic Club,Aitor Paredes,Aitor Paredes,10,13,-3
T25-26,J3,Athletic Club,Yuri Berchiche,Yuri Berchiche,3,6,-3
T25-26,J3,Real Betis,Cucho Hernández,Cucho Hernández,1,4,-3
T25-26,J3,Real Betis,Giovani Lo Celso,Giovani Lo Celso,1,4,-3
T25-26,J3,Villarreal,Nicolas Pépé,Nicolas Pépé,7,10,-3
T25-26,J3,Villarreal,Santiago Mouriño,Santiago Mouriño,1,4,-3
T25-26,J3,Villarreal,Sergi Cardona,Sergi Cardona,1,4,-3
T25-26,J3,Celta Vigo,Hugo Sotelo,Hugo Sotelo,3,6,-3
T24-25,J23,Real Madrid,Vinicius Júnior,Vinicius Júnior,3,6,-3
T24-25,J23,Real Madrid,Aurélien Tchouaméni,Aurélien Tchouaméni,1,4,-3
T24-25,J23,Real Madrid,Federico Valverde,Federico Valverde,3,6,-3
T24-25,J23,Real Madrid,Dani Ceballos,Dani Ceballos,4,7,-3
T24-25,J23,Real Madrid,Raúl Asencio,Raúl Asencio,3,6,-3
T24-25,J23,Real Madrid,Fran García,Fran García,4,7,-3
T24-25,J23,Girona FC,Viktor Tsygankov,Viktor Tsygankov,1,4,-3
T23-24,J26,Athletic Club,Beñat Prados,Beñat Prados,1,4,-3
T23-24,J26,Athletic Club,Iñigo Ruiz de Galarreta,Iñigo Ruiz de Galarreta,1,4,-3
T23-24,J26,Athletic Club,Yuri Berchiche,Yuri Berchiche,-4,-1,-3
T23-24,J26,Real Betis,Johnny Cardoso,Johnny Cardoso,7,10,-3
T23-24,J26,Real Betis,Aitor Ruibal,Aitor Ruibal,3,6,-3
T23-24,J26,Real Betis,Pablo Fornals,Pablo Fornals,2,5,-3
T23-24,J26,Real Betis,Chadi Riad,Chadi Riad,2,5,-3
T23-24,J26,Real Betis,Germán Pezzella,Germán Pezzella,4,7,-3
T25-26,J3,Barcelona,Lamine Yamal,Lamine Yamal,11,14,-3
T25-26,J3,Barcelona,Eric García,Eric García,2,5,-3
T25-26,J3,Barcelona,Jules Koundé,Jules Koundé,1,4,-3
T25-26,J3,Osasuna,Victor Muñoz,Victor Muñoz,0,3,-3
T25-26,J3,Osasuna,Lucas Torró,Lucas Torró,1,4,-3
T25-26,J3,Osasuna,Moi Gómez,Moi Gómez,2,5,-3
T25-26,J3,Osasuna,Flavien Boyomo,Flavien Boyomo,3,6,-3
T24-25,J23,Celta Vigo,Fran Beltrán,Fran Beltrán,6,9,-3
T24-25,J23,Real Valladolid,David Torres,David Torres,5,8,-3
T24-25,J23,Real Valladolid,Joseph Aidoo,Joseph Aidoo,2,5,-3
T24-25,J22,Las Palmas,Fábio Silva,Fábio Silva,7,10,-3
T23-24,J26,Sevilla,Sergio Ramos,Sergio Ramos,3,6,-3
T25-26,J4,Sevilla,César Azpilicueta,César Azpilicueta,2,5,-3
T23-24,J15,Sevilla,Youssef En-Nesyri,Youssef En-Nesyri,2,5,-3
T23-24,J15,Sevilla,Djibril Sow,Djibril Sow,1,4,-3
T23-24,J15,Sevilla,Juanlu Sánchez,Juanlu Sánchez,2,5,-3
T23-24,J15,Sevilla,Nemanja Gudelj,Nemanja Gudelj,2,5,-3
T23-24,J15,Almería,Sergio Arribas,Sergio Arribas,5,8,-3
T23-24,J15,Deportivo Alavés,Luis Rioja,Luis Rioja,7,4,3
T23-24,J15,Deportivo Alavés,Ander Guevara,Ander Guevara,4,7,-3
T23-24,J15,Mallorca,Jaume Costa,Jaume Costa,3,6,-3
T23-24,J15,Real Sociedad,Arsen Zakharyan,Arsen Zakharyan,5,8,-3
T23-24,J15,Real Sociedad,Takefusa Kubo,Takefusa Kubo,2,5,-3
T23-24,J26,Las Palmas,Mika Mármol,Mika Mármol,2,5,-3
T24-25,J22,Girona FC,Bryan Gil,Bryan Gil,1,4,-3
T24-25,J22,Girona FC,Viktor Tsygankov,Viktor Tsygankov,5,8,-3
T24-25,J22,Girona FC,Arnau Martínez,Arnau Martínez,3,6,-3
T24-25,J22,Girona FC,Miguel Gutiérrez,Miguel Gutiérrez,2,5,-3
T23-24,J15,Osasuna,Aimar Oroz,Aimar Oroz,1,4,-3
T23-24,J15,Osasuna,Jesús Areso,Jesús Areso,3,6,-3
T23-24,J15,Osasuna,Juan Cruz,Juan Cruz,2,5,-3
T23-24,J15,Osasuna,Alejandro Catena,Alejandro Catena,3,6,-3
T23-24,J15,Osasuna,David García,David García,4,7,-3
T23-24,J15,Granada,Sergio Ruiz Alonso,Sergio Ruiz Alonso,2,5,-3
T25-26,J4,Sevilla,Isaac Romero,Isaac Romero,3,6,-3
T25-26,J4,Sevilla,Ruben Vargas,Ruben Vargas,7,10,-3
T25-26,J4,Sevilla,Batista Mendy,Batista Mendy,2,5,-3
T24-25,J23,Real Betis,Johnny Cardoso,Johnny Cardoso,1,4,-3
T24-25,J23,Celta Vigo,Alfon González,Alfon González,1,4,-3
T25-26,J4,Athletic Club,Jesús Areso,Jesús Areso,2,5,-3
T25-26,J4,Athletic Club,Yuri Berchiche,Yuri Berchiche,1,4,-3
T25-26,J4,Real Madrid,Vinicius Júnior,Vinicius Júnior,2,5,-3
T25-26,J4,Real Madrid,Álvaro Carreras,Álvaro Carreras,3,6,-3
T25-26,J4,Real Madrid,Daniel Carvajal,Daniel Carvajal,3,6,-3
T25-26,J4,Real Sociedad,Jon Gorrotxategi,Jon Gorrotxategi,1,4,-3
T23-24,J15,Real Sociedad,Martín Zubimendi,Martín Zubimendi,2,5,-3
T23-24,J15,Real Sociedad,Brais Méndez,Brais Méndez,1,4,-3
T23-24,J15,Real Sociedad,Hamari Traoré,Hamari Traoré,3,6,-3
T23-24,J26,Osasuna,Jesús Areso,Jesús Areso,2,5,-3
T23-24,J26,Osasuna,Jorge Herrando,Jorge Herrando,2,5,-3
T23-24,J26,Osasuna,Unai García,Unai García,7,10,-3
T23-24,J26,Las Palmas,Alberto Moleiro,Alberto Moleiro,1,4,-3
T23-24,J26,Las Palmas,Enzo Loiodice,Enzo Loiodice,3,6,-3
T23-24,J26,Las Palmas,Saúl Coco,Saúl Coco,2,5,-3
T23-24,J26,Las Palmas,Sergi Cardona,Sergi Cardona,0,3,-3
T24-25,J22,Athletic Club,Álex Berenguer,Álex Berenguer,4,7,-3
T24-25,J22,Real Betis,Jesús Rodriguez,Jesús Rodriguez,0,3,-3
T24-25,J22,Real Betis,Sergi Altimira,Sergi Altimira,2,5,-3
T24-25,J22,Real Betis,Angel Ortiz,Angel Ortiz,0,3,-3
T24-25,J22,Real Sociedad,Mikel Oyarzabal,Mikel Oyarzabal,2,5,-3
T24-25,J22,Real Sociedad,Takefusa Kubo,Takefusa Kubo,-1,2,-3
T24-25,J22,Real Sociedad,Martín Zubimendi,Martín Zubimendi,1,4,-3
T23-24,J27,Almería,Bruno Langa,Bruno Langa,1,4,-3
T23-24,J27,Almería,Aleksandar Radovanović,Aleksandar Radovanović,4,7,-3
T23-24,J27,Almería,Edgar González,Edgar González,3,6,-3
T25-26,J4,Villarreal,Thomas Partey,Thomas Partey,1,4,-3
T23-24,J15,Real Madrid,Brahim Díaz,Brahim Díaz,12,9,3
T23-24,J15,Rayo Vallecano,Jorge de Frutos,Jorge de Frutos,0,3,-3
T23-24,J15,Rayo Vallecano,Unai López,Unai López,0,3,-3
T25-26,J4,Athletic Club,Mikel Jauregizar,Mikel Jauregizar,3,6,-3
T25-26,J4,Athletic Club,Aitor Paredes,Aitor Paredes,4,7,-3
T24-25,J22,Osasuna,Flavien Boyomo,Flavien Boyomo,3,6,-3
T24-25,J22,Osasuna,Jesús Areso,Jesús Areso,2,5,-3
T24-25,J22,Osasuna,Alejandro Catena,Alejandro Catena,5,8,-3
T24-25,J22,Celta Vigo,Pablo Durán,Pablo Durán,5,8,-3
T23-24,J27,Rayo Vallecano,Aridane Hernández,Aridane Hernández,4,7,-3
T23-24,J27,Real Sociedad,Arsen Zakharyan,Arsen Zakharyan,2,5,-3
T23-24,J15,Girona FC,Savinho,Savinho,0,3,-3
T23-24,J15,Girona FC,David López,David López,3,6,-3
T25-26,J4,Celta Vigo,Ilaix Moriba,Ilaix Moriba,2,5,-3
T25-26,J4,Celta Vigo,Manu Fernández,Manu Fernández,4,7,-3
T25-26,J4,Celta Vigo,Javi Rodríguez,Javi Rodríguez,3,6,-3
T25-26,J4,Celta Vigo,Carlos Domínguez,Carlos Domínguez,3,6,-3
T25-26,J4,Celta Vigo,Sergio Carreira,Sergio Carreira,1,4,-3
T24-25,J22,Girona FC,Ladislav Krejčí,Ladislav Krejčí,3,6,-3
T24-25,J22,Athletic Club,Iñaki Williams,Iñaki Williams,0,3,-3
T24-25,J22,Athletic Club,Unai Gómez,Unai Gómez,-1,2,-3
T23-24,J14,Athletic Club,Oihan Sancet,Oihan Sancet,6,9,-3
T23-24,J14,Athletic Club,Iñigo Ruiz de Galarreta,Iñigo Ruiz de Galarreta,4,7,-3
T23-24,J14,Athletic Club,Daniel Vivian,Daniel Vivian,2,5,-3
T25-26,J4,Real Betis,Antony,Antony,3,6,-3
T25-26,J4,Levante UD,Oriol Rey,Oriol Rey,1,4,-3
T25-26,J4,Levante UD,Pablo Martínez,Pablo Martínez,6,9,-3
T25-26,J4,Levante UD,Matias Moreno,Matias Moreno,3,6,-3
T23-24,J15,Valencia,Hugo Duro,Hugo Duro,5,8,-3
T23-24,J15,Valencia,Javier Guerra,Javier Guerra,3,6,-3
T23-24,J15,Valencia,Thierry Correia,Thierry Correia,3,6,-3
T23-24,J27,Celta Vigo,Fran Beltrán,Fran Beltrán,7,10,-3
T23-24,J26,Rayo Vallecano,Pathé Ismaël Ciss,Pathé Ismaël Ciss,-1,2,-3
T23-24,J26,Sevilla,Djibril Sow,Djibril Sow,1,4,-3
T23-24,J26,Sevilla,Loïc Badé,Loïc Badé,4,7,-3
T23-24,J26,Sevilla,Kike Salas,Kike Salas,4,7,-3
T24-25,J22,Osasuna,Jon Moncayola,Jon Moncayola,2,5,-3
T24-25,J22,Valencia,César Tárrega,César Tárrega,5,8,-3
T24-25,J22,Valencia,Cristhian Mosquera,Cristhian Mosquera,3,6,-3
T24-25,J22,Valencia,José Luis Gayà,José Luis Gayà,1,4,-3
T24-25,J22,Deportivo Alavés,Moussa Diarra,Moussa Diarra,3,6,-3
T24-25,J22,Barcelona,Raphinha,Raphinha,1,4,-3
T25-26,J4,Espanyol,Pere Milla,Pere Milla,2,5,-3
T25-26,J4,Valencia,Thierry Correia,Thierry Correia,-1,2,-3
T25-26,J4,Valencia,Hugo Duro,Hugo Duro,0,3,-3
T25-26,J4,Barcelona,Roony Bardghji,Roony Bardghji,0,3,-3
T25-26,J4,Barcelona,Marc Casadó,Marc Casadó,8,11,-3
T23-24,J15,Getafe,Borja Mayoral,Borja Mayoral,1,4,-3
T23-24,J15,Getafe,Luis Milla,Luis Milla,4,7,-3
T23-24,J15,Getafe,Nemanja Maksimović,Nemanja Maksimović,3,6,-3
T23-24,J15,Getafe,Diego Rico,Diego Rico,1,4,-3
T23-24,J14,Athletic Club,Gorka Guruzeta,Gorka Guruzeta,2,5,-3
T23-24,J14,Athletic Club,Iñaki Williams,Iñaki Williams,10,13,-3
T23-24,J14,Girona FC,Viktor Tsygankov,Viktor Tsygankov,6,9,-3
T23-24,J14,Girona FC,Miguel Gutiérrez,Miguel Gutiérrez,4,7,-3
T23-24,J14,Las Palmas,Munir El Haddadi,Munir El Haddadi,1,4,-3
T23-24,J14,Las Palmas,Marvin Park,Marvin Park,2,5,-3
T23-24,J14,Las Palmas,Javier Muñoz,Javier Muñoz,1,4,-3
T23-24,J14,Las Palmas,Sergi Cardona,Sergi Cardona,3,6,-3
T23-24,J14,Real Betis,Isco,Isco,6,9,-3
T23-24,J14,Cádiz,Chris Ramos,Chris Ramos,2,5,-3
T23-24,J14,Cádiz,Rubén Alcaraz,Rubén Alcaraz,1,4,-3
T25-26,J4,Mallorca,Jan Virgili,Jan Virgili,1,4,-3
T25-26,J4,Mallorca,Mateo Joseph,Mateo Joseph,3,6,-3
