Temporada,Jornada,Equipo_Nombre,Jugador_stats,Jugador_SofaScore,Stats_Reales,Puntos_Teoricos,Discrepancia
T24-25,J19,Osasuna,Sergio Herrera,Sergio Herrera,1,9,-8
T24-25,J19,Villarreal,Kiko Femenía,Kiko Femenía,0,8,-8
T24-25,J20,Real Valladolid,Kike Pérez,Kike Pérez,0,8,-8
T23-24,J38,Barcelona,Marc-André Ter Stegen,Marc-André Ter Stegen,1,9,-8
T25-26,J25,Real Madrid,Federico Valverde,Federico Valverde,0,8,-8
T25-26,J25,Levante UD,Alan Matturro,Alan Matturro,0,8,-8
T23-24,J18,Granada,André Ferreira,André Ferreira,0,8,-8
T23-24,J11,Villarreal,Matteo Gabbia,Matteo Gabbia,0,8,-8
T25-26,J13,Real Madrid,Trent Alexander-Arnold,Trent Alexander-Arnold,2,10,-8
T25-26,J4,Elche,Martim Neto,Martim Neto,0,8,-8
T25-26,J13,Real Betis,Pablo Fornals,Pablo Fornals,1,9,-8
T25-26,J4,Celta Vigo,Hugo Sotelo,Hugo Sotelo,1,9,-8
T24-25,J32,Real Sociedad,Jon Martin,Jon Martin,0,8,-8
T23-24,J25,Real Madrid,Andriy Lunin,Andriy Lunin,0,8,-8
T24-25,J20,Atlético Madrid,Jan Oblak,Jan Oblak,0,8,-8
T24-25,J20,Real Betis,Jesús Rodriguez,Jesús Rodriguez,0,8,-8
T24-25,J20,Real Betis,Isco,Isco,0,8,-8
T23-24,J34,Mallorca,Predrag Rajković,Predrag Rajković,0,8,-8
T24-25,J1,Celta Vigo,Hugo Álvarez,Hugo Álvarez,0,8,-8
T24-25,J13,Osasuna,Sergio Herrera,Sergio Herrera,0,8,-8
T25-26,J4,Elche,Alvaro Núñez,Alvaro Núñez,0,8,-8
T25-26,J4,Real Oviedo,Dani Calvo,Dani Calvo,0,8,-8
T25-26,J4,Real Oviedo,David Costas,David Costas,0,8,-8
T23-24,J18,Celta Vigo,Vicente Guaita,Vicente Guaita,0,8,-8
T25-26,J3,Celta Vigo,Ionuț Radu,Ionuț Radu,1,9,-8
T25-26,J3,Real Betis,Álvaro Valles,Álvaro Valles,1,9,-8
T25-26,J3,Osasuna,Sergio Herrera,Sergio Herrera,0,8,-8
T24-25,J19,Real Betis,Isco,Isco,0,8,-8
T23-24,J25,Las Palmas,Álvaro Valles,Álvaro Valles,-1,7,-8
T23-24,J25,Las Palmas,Mika Mármol,Mika Mármol,-1,7,-8
T24-25,J32,Celta Vigo,Vicente Guaita,Vicente Guaita,0,8,-8
T24-25,J32,Celta Vigo,Yoel Lago,Yoel Lago,1,9,-8
T24-25,J32,Osasuna,Alejandro Catena,Alejandro Catena,1,9,-8
T24-25,J19,Celta Vigo,Jonathan Bamba,Jonathan Bamba,0,8,-8
T23-24,J3,Villarreal,Alexander Sørloth,Alexander Sørloth,1,9,-8
T25-26,J3,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,0,8,-8
T25-26,J3,Real Madrid,Arda Güler,Arda Güler,2,10,-8
T25-26,J13,Sevilla,Juanlu Sánchez,Juanlu Sánchez,1,9,-8
T24-25,J13,Sevilla,Álvaro Fernández,Álvaro Fernández,0,8,-8
T24-25,J1,Osasuna,Abel Bretones,Abel Bretones,0,8,-8
T23-24,J5,Villarreal,Gerard Moreno,Gerard Moreno,3,11,-8
T23-24,J5,Almería,Sergio Akieme,Sergio Akieme,2,10,-8
T23-24,J9,Cádiz,Javier Hernández,Javier Hernández,0,8,-8
T23-24,J9,Osasuna,Juan Cruz,Juan Cruz,-2,6,-8
T23-24,J25,Getafe,David Soria,David Soria,0,8,-8
T23-24,J24,Atlético Madrid,Jan Oblak,Jan Oblak,1,9,-8
T23-24,J24,Barcelona,Marc-André Ter Stegen,Marc-André Ter Stegen,0,8,-8
T23-24,J25,Cádiz,Rubén Alcaraz,Rubén Alcaraz,0,8,-8
T24-25,J32,Sevilla,Peque Fernández,Peque Fernández,1,9,-8
T25-26,J23,Celta Vigo,Miguel Román,Miguel Román,1,9,-8
T24-25,J19,Barcelona,Ferran Torres,Ferran Torres,1,9,-8
T24-25,J19,Real Madrid,Jude Bellingham,Jude Bellingham,0,8,-8
T23-24,J11,Real Sociedad,Álex Remiro,Álex Remiro,0,8,-8
T23-24,J18,Celta Vigo,Anastasios Douvikas,Anastasios Douvikas,0,8,-8
T25-26,J3,Levante UD,Mathew Ryan,Mathew Ryan,0,8,-8
T25-26,J3,Atlético Madrid,Jan Oblak,Jan Oblak,0,8,-8
T23-24,J18,Real Betis,Juan Miranda,Juan Miranda,1,9,-8
T24-25,J1,Athletic Club,Aitor Paredes,Aitor Paredes,0,8,-8
T23-24,J3,Sevilla,Jesús Navas,Jesús Navas,1,9,-8
T23-24,J3,Girona FC,Aleix García,Aleix García,3,11,-8
T23-24,J3,Girona FC,Arnau Martínez,Arnau Martínez,3,11,-8
T24-25,J33,Sevilla,Adrià Pedrosa,Adrià Pedrosa,0,8,-8
T24-25,J33,Espanyol,Joan García,Joan García,2,10,-8
T24-25,J33,Real Betis,Marc Bartra,Marc Bartra,3,11,-8
T24-25,J33,Real Valladolid,Luis Pérez,Luis Pérez,-1,7,-8
T24-25,J33,Villarreal,Denis Suárez,Denis Suárez,0,8,-8
T23-24,J9,Sevilla,Loïc Badé,Loïc Badé,2,10,-8
T25-26,J18,Sevilla,Nemanja Gudelj,Nemanja Gudelj,0,8,-8
T24-25,J19,Mallorca,Leo Román,Leo Román,0,8,-8
T23-24,J18,Osasuna,Pablo Ibáñez,Pablo Ibáñez,1,9,-8
T25-26,J3,Girona FC,Thomas Lemar,Thomas Lemar,1,9,-8
T23-24,J19,Getafe,David Soria,David Soria,0,8,-8
T23-24,J11,Valencia,Gabriel Paulista,Gabriel Paulista,0,8,-8
T24-25,J13,Sevilla,Dodi Lukebakio,Dodi Lukebakio,0,8,-8
T24-25,J13,Real Betis,Pablo Fornals,Pablo Fornals,0,8,-8
T24-25,J13,Real Betis,Abdessamad Ezzalzouli,Abdessamad Ezzalzouli,0,8,-8
T24-25,J13,Celta Vigo,Vicente Guaita,Vicente Guaita,1,9,-8
T23-24,J38,Sevilla,Boubakary Soumaré,Boubakary Soumaré,1,9,-8
T25-26,J23,Mallorca,Leo Román,Leo Román,0,8,-8
T25-26,J23,Real Sociedad,Mikel Oyarzabal,Mikel Oyarzabal,0,8,-8
T24-25,J33,Real Valladolid,Joseph Aidoo,Joseph Aidoo,-1,7,-8
T23-24,J24,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,0,8,-8
T24-25,J34,Las Palmas,Mika Mármol,Mika Mármol,0,8,-8
T25-26,J2,Getafe,Diego Rico,Diego Rico,0,8,-8
T25-26,J2,Girona FC,Vladyslav Krapyvtsov,Vladyslav Krapyvtsov,0,8,-8
T23-24,J19,Deportivo Alavés,Antonio Sivera,Antonio Sivera,0,8,-8
T23-24,J19,Villarreal,Gerard Moreno,Gerard Moreno,0,8,-8
T23-24,J3,Valencia,José Luis Gayà,José Luis Gayà,1,9,-8
T23-24,J3,Valencia,Hugo Duro,Hugo Duro,0,8,-8
T24-25,J33,Real Valladolid,Adam Aznou,Adam Aznou,0,8,-8
T25-26,J18,Athletic Club,Gorka Guruzeta,Gorka Guruzeta,1,9,-8
T23-24,J9,Atlético Madrid,Antoine Griezmann,Antoine Griezmann,2,10,-8
T23-24,J9,Mallorca,Vedat Muriqi,Vedat Muriqi,2,10,-8
T23-24,J34,Rayo Vallecano,Unai López,Unai López,0,8,-8
T24-25,J18,Sevilla,Isaac Romero,Isaac Romero,0,8,-8
T24-25,J18,Leganés,Jorge Sáenz,Jorge Sáenz,0,8,-8
T24-25,J18,Leganés,Seydouba Cisse,Seydouba Cisse,0,8,-8
T24-25,J14,Osasuna,Sergio Herrera,Sergio Herrera,1,9,-8
T23-24,J38,Valencia,Yarek Gasiorowski,Yarek Gasiorowski,0,8,-8
T24-25,J14,Atlético Madrid,Clément Lenglet,Clément Lenglet,0,8,-8
T25-26,J2,Espanyol,Pere Milla,Pere Milla,2,10,-8
T25-26,J2,Sevilla,Ørjan Nyland,Ørjan Nyland,1,9,-8
T25-26,J2,Valencia,José Copete,José Copete,0,8,-8
T25-26,J14,Deportivo Alavés,Victor Parada,Victor Parada,1,9,-8
T25-26,J14,Levante UD,Mathew Ryan,Mathew Ryan,0,8,-8
T23-24,J11,Sevilla,Ørjan Nyland,Ørjan Nyland,1,9,-8
T23-24,J19,Real Sociedad,Robin Le Normand,Robin Le Normand,0,8,-8
T25-26,J18,Valencia,Julen Agirrezabala,Julen Agirrezabala,0,8,-8
T25-26,J18,Osasuna,Jorge Herrando,Jorge Herrando,1,9,-8
T24-25,J34,Getafe,David Soria,David Soria,0,8,-8
T24-25,J34,Osasuna,Rubén García,Rubén García,0,8,-8
T23-24,J24,Real Sociedad,Takefusa Kubo,Takefusa Kubo,2,10,-8
T23-24,J35,Deportivo Alavés,Ianis Hagi,Ianis Hagi,0,8,-8
T23-24,J38,Cádiz,Brian Ocampo,Brian Ocampo,0,8,-8
T23-24,J19,Cádiz,Jeremías Ledesma,Jeremías Ledesma,0,8,-8
T23-24,J19,Celta Vigo,Iago Aspas,Iago Aspas,2,10,-8
T25-26,J2,Atlético Madrid,Dávid Hancko,Dávid Hancko,1,9,-8
T23-24,J19,Mallorca,Predrag Rajković,Predrag Rajković,0,8,-8
T23-24,J19,Girona FC,Iván Martín,Iván Martín,4,12,-8
T24-25,J14,Celta Vigo,Javi Rodríguez,Javi Rodríguez,0,8,-8
T24-25,J14,Barcelona,Jules Koundé,Jules Koundé,1,9,-8
T24-25,J18,Sevilla,Álvaro Fernández,Álvaro Fernández,-1,7,-8
T23-24,J5,Real Betis,Marc Bartra,Marc Bartra,-1,7,-8
T25-26,J23,Elche,Iñaki Peña,Iñaki Peña,0,8,-8
T24-25,J34,Celta Vigo,Vicente Guaita,Vicente Guaita,1,9,-8
T24-25,J34,Valencia,Mouctar Diakhaby,Mouctar Diakhaby,0,8,-8
T23-24,J9,Real Sociedad,Brais Méndez,Brais Méndez,0,8,-8
T25-26,J23,Deportivo Alavés,Facundo Garcés,Facundo Garcés,0,8,-8
T23-24,J5,Cádiz,Jeremías Ledesma,Jeremías Ledesma,0,8,-8
T25-26,J23,Sevilla,Kike Salas,Kike Salas,3,11,-8
T25-26,J18,Celta Vigo,Ionuț Radu,Ionuț Radu,1,9,-8
T23-24,J23,Villarreal,Alejandro Baena,Alejandro Baena,4,12,-8
T23-24,J23,Sevilla,Ørjan Nyland,Ørjan Nyland,1,9,-8
T23-24,J24,Cádiz,Jeremías Ledesma,Jeremías Ledesma,0,8,-8
T23-24,J23,Atlético Madrid,Jan Oblak,Jan Oblak,0,8,-8
T24-25,J18,Real Sociedad,Álex Remiro,Álex Remiro,0,8,-8
T24-25,J18,Osasuna,Sergio Herrera,Sergio Herrera,1,9,-8
T25-26,J2,Levante UD,Jeremy Toljan,Jeremy Toljan,1,9,-8
T23-24,J19,Las Palmas,Sergi Cardona,Sergi Cardona,2,10,-8
T23-24,J19,Barcelona,Iñaki Peña,Iñaki Peña,0,8,-8
T24-25,J14,Espanyol,Javi Puado,Javi Puado,1,9,-8
T24-25,J14,Leganés,Marko Dmitrović,Marko Dmitrović,0,8,-8
T23-24,J38,Real Sociedad,Álex Remiro,Álex Remiro,0,8,-8
T24-25,J18,Osasuna,Lucas Torró,Lucas Torró,1,9,-8
T23-24,J23,Barcelona,Frenkie de Jong,Frenkie de Jong,2,10,-8
T24-25,J35,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,0,8,-8
T25-26,J17,Athletic Club,Unai Simón,Unai Simón,0,8,-8
T23-24,J35,Granada,Augusto Batalla,Augusto Batalla,0,8,-8
T23-24,J35,Granada,Kamil Piątkowski,Kamil Piątkowski,-1,7,-8
T23-24,J4,Sevilla,Marko Dmitrović,Marko Dmitrović,0,8,-8
T25-26,J1,Real Sociedad,Igor Zubeldia,Igor Zubeldia,1,9,-8
T25-26,J1,Real Sociedad,Takefusa Kubo,Takefusa Kubo,1,9,-8
T23-24,J37,Real Madrid,Andriy Lunin,Andriy Lunin,-1,7,-8
T23-24,J3,Athletic Club,Unai Simón,Unai Simón,0,8,-8
T23-24,J3,Real Betis,Germán Pezzella,Germán Pezzella,0,8,-8
T23-24,J3,Barcelona,Robert Lewandowski,Robert Lewandowski,1,9,-8
T23-24,J38,Granada,Raúl Torrente,Raúl Torrente,0,8,-8
T25-26,J23,Real Oviedo,Dani Calvo,Dani Calvo,0,8,-8
T25-26,J23,Real Oviedo,Aarón Escandell,Aarón Escandell,0,8,-8
T25-26,J17,Villarreal,Alberto Moleiro,Alberto Moleiro,0,8,-8
T23-24,J23,Osasuna,Sergio Herrera,Sergio Herrera,0,8,-8
T24-25,J34,Real Betis,Antony,Antony,3,11,-8
T24-25,J35,Las Palmas,Viti Rozada,Viti Rozada,1,9,-8
T24-25,J35,Getafe,David Soria,David Soria,0,8,-8
T24-25,J35,Celta Vigo,Vicente Guaita,Vicente Guaita,3,11,-8
T24-25,J17,Girona FC,Arnau Martínez,Arnau Martínez,0,8,-8
T24-25,J17,Celta Vigo,Vicente Guaita,Vicente Guaita,1,9,-8
T24-25,J17,Real Madrid,Jude Bellingham,Jude Bellingham,1,9,-8
T23-24,J3,Rayo Vallecano,Isi Palazón,Isi Palazón,-1,7,-8
T25-26,J24,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,2,10,-8
T25-26,J1,Sevilla,Akor Adams,Akor Adams,1,9,-8
T25-26,J1,Sevilla,Juanlu Sánchez,Juanlu Sánchez,1,9,-8
T23-24,J20,Sevilla,Marko Dmitrović,Marko Dmitrović,1,9,-8
T23-24,J20,Villarreal,Alejandro Baena,Alejandro Baena,0,8,-8
T25-26,J1,Atlético Madrid,Alejandro Baena,Alejandro Baena,0,8,-8
T23-24,J19,Atlético Madrid,Rodrigo Riquelme,Rodrigo Riquelme,0,8,-8
T25-26,J1,Valencia,Diego López,Diego López,1,9,-8
T25-26,J14,Sevilla,Peque Fernández,Peque Fernández,0,8,-8
T23-24,J11,Barcelona,İlkay Gündoğan,İlkay Gündoğan,0,8,-8
T23-24,J3,Deportivo Alavés,Rubén Duarte,Rubén Duarte,0,8,-8
T23-24,J35,Almería,Marc Pubill,Marc Pubill,1,9,-8
T23-24,J35,Real Sociedad,Álex Remiro,Álex Remiro,0,8,-8
T23-24,J23,Valencia,Cristhian Mosquera,Cristhian Mosquera,0,8,-8
T24-25,J35,Barcelona,Wojciech Szczęsny,Wojciech Szczęsny,0,8,-8
T23-24,J9,Barcelona,İlkay Gündoğan,İlkay Gündoğan,0,8,-8
T25-26,J17,Girona FC,Vitor Reis,Vitor Reis,0,8,-8
T25-26,J17,Girona FC,Daley Blind,Daley Blind,0,8,-8
T24-25,J36,Real Valladolid,Karl Hein,Karl Hein,0,8,-8
T24-25,J35,Real Sociedad,Álex Remiro,Álex Remiro,0,8,-8
T23-24,J23,Mallorca,Predrag Rajković,Predrag Rajković,-1,7,-8
T23-24,J4,Granada,Bryan Zaragoza,Bryan Zaragoza,0,8,-8
T23-24,J36,Sevilla,Jesús Navas,Jesús Navas,1,9,-8
T23-24,J36,Cádiz,Robert Navarro,Robert Navarro,2,10,-8
T25-26,J15,Athletic Club,Álex Berenguer,Álex Berenguer,5,13,-8
T23-24,J20,Almería,Sergio Akieme,Sergio Akieme,2,10,-8
T23-24,J20,Cádiz,Jeremías Ledesma,Jeremías Ledesma,-1,7,-8
T23-24,J38,Granada,Miguel Rubio,Miguel Rubio,-1,7,-8
T23-24,J37,Villarreal,Alberto Moreno,Alberto Moreno,0,8,-8
T24-25,J16,Atlético Madrid,Pablo Barrios,Pablo Barrios,0,8,-8
T24-25,J16,Sevilla,Juanlu Sánchez,Juanlu Sánchez,0,8,-8
T24-25,J17,Real Valladolid,Abdulay Juma Bah,Abdulay Juma Bah,0,8,-8
T24-25,J36,Real Madrid,Arda Güler,Arda Güler,4,12,-8
T24-25,J35,Real Madrid,Aurélien Tchouaméni,Aurélien Tchouaméni,0,8,-8
T24-25,J35,Real Madrid,Thibaut Courtois,Thibaut Courtois,0,8,-8
T24-25,J35,Real Betis,Adrián,Adrián,1,9,-8
T23-24,J22,Osasuna,Sergio Herrera,Sergio Herrera,1,9,-8
T23-24,J36,Deportivo Alavés,Ianis Hagi,Ianis Hagi,0,8,-8
T24-25,J16,Deportivo Alavés,Abdelkabir Abqar,Abdelkabir Abqar,0,8,-8
T23-24,J4,Rayo Vallecano,Stole Dimitrievski,Stole Dimitrievski,0,8,-8
T25-26,J24,Celta Vigo,Borja Iglesias,Borja Iglesias,1,9,-8
T24-25,J36,Las Palmas,Juanma Herzog,Juanma Herzog,0,8,-8
T23-24,J10,Granada,Carlos Neva,Carlos Neva,0,8,-8
T25-26,J17,Valencia,Hugo Duro,Hugo Duro,1,9,-8
T25-26,J17,Mallorca,Antonio Raíllo,Antonio Raíllo,2,10,-8
T25-26,J1,Mallorca,Martin Valjent,Martin Valjent,0,8,-8
T24-25,J38,Getafe,Christantus Uche,Christantus Uche,0,8,-8
T23-24,J37,Real Betis,Rui Silva,Rui Silva,0,8,-8
T24-25,J15,Valencia,Luis Rioja,Luis Rioja,0,8,-8
T24-25,J15,Las Palmas,Jasper Cillessen,Jasper Cillessen,2,10,-8
T23-24,J4,Almería,Gonzalo Melero,Gonzalo Melero,1,9,-8
T25-26,J17,Levante UD,Mathew Ryan,Mathew Ryan,0,8,-8
T23-24,J22,Almería,Sergio Arribas,Sergio Arribas,0,8,-8
T23-24,J22,Celta Vigo,Vicente Guaita,Vicente Guaita,1,9,-8
T24-25,J36,Mallorca,Leo Román,Leo Román,3,11,-8
T24-25,J36,Atlético Madrid,Robin Le Normand,Robin Le Normand,0,8,-8
T23-24,J22,Villarreal,Jorge Cuenca,Jorge Cuenca,0,8,-8
T24-25,J16,Leganés,Javier Hernández,Javier Hernández,0,8,-8
T23-24,J36,Granada,Lucas Boyé,Lucas Boyé,0,8,-8
T24-25,J15,Celta Vigo,Vicente Guaita,Vicente Guaita,0,8,-8
T24-25,J15,Real Valladolid,Karl Hein,Karl Hein,0,8,-8
T24-25,J15,Real Valladolid,Iván Sánchez,Iván Sánchez,0,8,-8
T23-24,J37,Rayo Vallecano,Álvaro García,Álvaro García,0,8,-8
T24-25,J38,Athletic Club,Álex Berenguer,Álex Berenguer,0,8,-8
T23-24,J21,Cádiz,Jeremías Ledesma,Jeremías Ledesma,1,9,-8
T23-24,J21,Villarreal,Alexander Sørloth,Alexander Sørloth,1,9,-8
T23-24,J21,Mallorca,Predrag Rajković,Predrag Rajković,1,9,-8
T24-25,J38,Real Sociedad,Sergio Gómez,Sergio Gómez,0,8,-8
T24-25,J38,Las Palmas,Manuel Fuster,Manuel Fuster,0,8,-8
T25-26,J1,Real Oviedo,Nacho Vidal,Nacho Vidal,0,8,-8
T24-25,J37,Celta Vigo,Óscar Mingueza,Óscar Mingueza,0,8,-8
T24-25,J37,Las Palmas,Scott McKenna,Scott McKenna,0,8,-8
T24-25,J37,Las Palmas,Dinko Horkaš,Dinko Horkaš,0,8,-8
T23-24,J21,Granada,Gerard Gumbau,Gerard Gumbau,0,8,-8
T23-24,J10,Sevilla,Marcos Acuña,Marcos Acuña,1,9,-8
T23-24,J10,Celta Vigo,Iago Aspas,Iago Aspas,0,8,-8
T25-26,J16,Deportivo Alavés,Antonio Sivera,Antonio Sivera,0,8,-8
T24-25,J16,Villarreal,Kiko Femenía,Kiko Femenía,0,8,-8
T24-25,J16,Osasuna,Ante Budimir,Ante Budimir,0,8,-8
T25-26,J24,Real Oviedo,Eric Bailly,Eric Bailly,0,8,-8
T25-26,J24,Real Oviedo,Ilyas Chaira,Ilyas Chaira,0,8,-8
T24-25,J37,Sevilla,Ørjan Nyland,Ørjan Nyland,0,8,-8
T24-25,J37,Valencia,Giorgi Mamardashvili,Giorgi Mamardashvili,0,8,-8
T23-24,J10,Athletic Club,Unai Simón,Unai Simón,0,8,-8
T23-24,J10,Cádiz,Jeremías Ledesma,Jeremías Ledesma,0,8,-8
T25-26,J15,Valencia,José Copete,José Copete,0,8,-8
T25-26,J15,Sevilla,Andres Castrin,Andres Castrin,0,8,-8
T23-24,J37,Granada,Marc Martínez,Marc Martínez,0,8,-8
T25-26,J15,Levante UD,Mathew Ryan,Mathew Ryan,1,9,-8
T25-26,J15,Levante UD,Alan Matturro,Alan Matturro,1,9,-8
T24-25,J37,Leganés,Dani Raba,Dani Raba,0,8,-8
T24-25,J37,Getafe,Omar Alderete,Omar Alderete,2,10,-8
T24-25,J37,Real Sociedad,Álex Remiro,Álex Remiro,0,8,-8
T23-24,J37,Getafe,Nemanja Maksimović,Nemanja Maksimović,0,8,-8
T23-24,J37,Sevilla,Sergio Ramos,Sergio Ramos,0,8,-8
T23-24,J37,Atlético Madrid,Jan Oblak,Jan Oblak,0,8,-8
T23-24,J37,Osasuna,Lucas Torró,Lucas Torró,3,11,-8
T24-25,J16,Real Valladolid,Marcos André,Marcos André,0,8,-8
T24-25,J16,Real Betis,Diego Llorente,Diego Llorente,0,8,-8
T23-24,J21,Barcelona,Pedri,Pedri,0,8,-8
T23-24,J22,Las Palmas,Javier Muñoz,Javier Muñoz,1,9,-8
T24-25,J37,Real Betis,Nobel Mendy,Nobel Mendy,1,9,-8
T24-25,J37,Villarreal,Yéremy Pino,Yéremy Pino,1,9,-8
T24-25,J16,Valencia,Luis Rioja,Luis Rioja,0,8,-8
T24-25,J37,Deportivo Alavés,Carles Aleñá,Carles Aleñá,1,9,-8
T24-25,J37,Sevilla,Kike Salas,Kike Salas,0,8,-8
T23-24,J21,Getafe,Enes Ünal,Enes Ünal,0,8,-8
T25-26,J16,Valencia,Julen Agirrezabala,Julen Agirrezabala,0,8,-8
T23-24,J10,Celta Vigo,Vicente Guaita,Vicente Guaita,0,8,-8
T23-24,J10,Celta Vigo,Luca De La Torre,Luca De La Torre,0,8,-8
T25-26,J24,Sevilla,Tanguy Nianzou,Tanguy Nianzou,0,8,-8
T25-26,J24,Real Sociedad,Álex Remiro,Álex Remiro,-1,7,-8
T23-24,J36,Almería,Luís Maximiano,Luís Maximiano,0,8,-8
T23-24,J4,Granada,Lucas Boyé,Lucas Boyé,0,8,-8
T23-24,J4,Real Madrid,Toni Kroos,Toni Kroos,1,9,-8
T25-26,J24,Villarreal,Luiz Júnior,Luiz Júnior,0,8,-8
T23-24,J21,Almería,Largie Ramazani,Largie Ramazani,1,9,-8
T25-26,J16,Osasuna,Alejandro Catena,Alejandro Catena,0,8,-8
T25-26,J16,Real Oviedo,Aarón Escandell,Aarón Escandell,0,8,-8
T23-24,J10,Real Betis,Claudio Bravo,Claudio Bravo,1,9,-8
T25-26,J27,Elche,Matías Dituro,Matías Dituro,0,8,-8
T23-24,J1,Celta Vigo,Iván Villar,Iván Villar,0,8,-8
T23-24,J1,Celta Vigo,Joseph Aidoo,Joseph Aidoo,0,8,-8
T25-26,J27,Real Sociedad,Luka Sučić,Luka Sučić,0,8,-8
T23-24,J1,Real Sociedad,Aihen Muñoz,Aihen Muñoz,1,9,-8
T25-26,J27,Valencia,José Luis Gayà,José Luis Gayà,1,9,-8
T25-26,J27,Espanyol,Cyril Ngonge,Cyril Ngonge,3,11,-8
T25-26,J10,Mallorca,Leo Román,Leo Román,1,9,-8
T23-24,J13,Sevilla,Marko Dmitrović,Marko Dmitrović,0,8,-8
T23-24,J13,Atlético Madrid,Jan Oblak,Jan Oblak,2,10,-8
T24-25,J7,Leganés,Juan Soriano,Juan Soriano,0,8,-8
T24-25,J7,Leganés,Seydouba Cisse,Seydouba Cisse,0,8,-8
T24-25,J6,Sevilla,Ørjan Nyland,Ørjan Nyland,0,8,-8
T25-26,J27,Elche,Rafa Mir,Rafa Mir,0,7,-7
T24-25,J6,Real Valladolid,Abdulay Juma Bah,Abdulay Juma Bah,0,7,-7
T24-25,J5,Osasuna,Alejandro Catena,Alejandro Catena,0,7,-7
T25-26,J27,Athletic Club,Unai Simón,Unai Simón,1,8,-7
T23-24,J1,Girona FC,Viktor Tsygankov,Viktor Tsygankov,1,8,-7
T24-25,J25,Real Betis,Diego Llorente,Diego Llorente,2,9,-7
T24-25,J25,Leganés,Sergio González,Sergio González,0,7,-7
T23-24,J30,Granada,Augusto Batalla,Augusto Batalla,1,8,-7
T23-24,J29,Celta Vigo,Vicente Guaita,Vicente Guaita,2,9,-7
T23-24,J29,Real Betis,Chadi Riad,Chadi Riad,0,7,-7
T23-24,J29,Atlético Madrid,Jan Oblak,Jan Oblak,0,7,-7
T24-25,J26,Real Madrid,Brahim Díaz,Brahim Díaz,0,7,-7
T23-24,J30,Getafe,David Soria,David Soria,1,8,-7
T23-24,J30,Almería,Marc Pubill,Marc Pubill,-1,6,-7
T24-25,J26,Las Palmas,Sandro Ramírez,Sandro Ramírez,2,9,-7
T23-24,J13,Mallorca,Abdón Prats,Abdón Prats,2,9,-7
T23-24,J13,Sevilla,Adrià Pedrosa,Adrià Pedrosa,1,8,-7
T25-26,J10,Real Betis,Sofyan Amrabat,Sofyan Amrabat,0,7,-7
T24-25,J5,Osasuna,Flavien Boyomo,Flavien Boyomo,0,7,-7
T24-25,J37,Girona FC,Viktor Tsygankov,Viktor Tsygankov,1,8,-7
T23-24,J21,Almería,Luís Maximiano,Luís Maximiano,-1,6,-7
T23-24,J10,Las Palmas,Mika Mármol,Mika Mármol,0,7,-7
T23-24,J10,Girona FC,David López,David López,0,7,-7
T23-24,J4,Celta Vigo,Jørgen Strand Larsen,Jørgen Strand Larsen,3,10,-7
T24-25,J15,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,1,8,-7
T24-25,J15,Athletic Club,Julen Agirrezabala,Julen Agirrezabala,1,8,-7
T23-24,J36,Real Betis,Abner Vinícius,Abner Vinícius,2,9,-7
T23-24,J4,Real Madrid,Luka Modrić,Luka Modrić,1,8,-7
T23-24,J10,Girona FC,Yan Couto,Yan Couto,2,9,-7
T23-24,J21,Almería,Chumi,Chumi,1,8,-7
T23-24,J10,Almería,Kaiky,Kaiky,-1,6,-7
T23-24,J10,Almería,César Montes,César Montes,-1,6,-7
T25-26,J16,Elche,Martim Neto,Martim Neto,0,7,-7
T25-26,J16,Real Oviedo,David Carmo,David Carmo,0,7,-7
T24-25,J37,Girona FC,Arnau Martínez,Arnau Martínez,0,7,-7
T25-26,J15,Sevilla,Nemanja Gudelj,Nemanja Gudelj,1,8,-7
T25-26,J15,Real Madrid,Arda Güler,Arda Güler,1,8,-7
T25-26,J15,Levante UD,Jorge Cabello,Jorge Cabello,-1,6,-7
T24-25,J37,Mallorca,Martin Valjent,Martin Valjent,0,7,-7
T24-25,J37,Real Sociedad,Igor Zubeldia,Igor Zubeldia,0,7,-7
T23-24,J4,Granada,Víctor Díaz,Víctor Díaz,-2,5,-7
T25-26,J24,Real Sociedad,Jon Martin,Jon Martin,0,7,-7
T23-24,J36,Almería,Lucas Robertone,Lucas Robertone,0,7,-7
T24-25,J16,Real Valladolid,Luis Pérez,Luis Pérez,0,7,-7
T24-25,J16,Real Betis,Romain Perraud,Romain Perraud,0,7,-7
T23-24,J21,Real Betis,Germán Pezzella,Germán Pezzella,0,7,-7
T23-24,J21,Sevilla,Sergio Ramos,Sergio Ramos,-1,6,-7
T23-24,J21,Sevilla,Isaac Romero,Isaac Romero,0,7,-7
T24-25,J16,Barcelona,Jules Koundé,Jules Koundé,1,8,-7
T24-25,J15,Real Betis,Giovani Lo Celso,Giovani Lo Celso,0,7,-7
T23-24,J36,Las Palmas,Enzo Loiodice,Enzo Loiodice,0,7,-7
T23-24,J21,Villarreal,Gerard Moreno,Gerard Moreno,2,9,-7
T23-24,J21,Mallorca,Antonio Raíllo,Antonio Raíllo,2,9,-7
